timestamp,open,high,low,close,volume
2023-11-22,410.7400,412.5100,408.1100,411.6200,1110974
2023-11-21,411.0400,414.9700,409.4100,411.9100,1225251
2023-11-20,407.5500,410.1200,406.2000,408.2700,1678508
2023-11-17,411.0800,411.0800,406.5000,407.8800,1542480
2023-11-16,403.1800,408.9622,402.3200,408.3900,1228118
2023-11-15,403.9700,406.1300,402.1000,402.7500,1139901
2023-11-14,399.5700,406.7800,399.5700,403.7600,1350547
2023-11-13,396.3600,401.9500,395.0000,399.7500,1420008
2023-11-10,391.5100,400.3700,391.5100,399.8400,1378076
2023-11-09,394.3300,394.3900,390.3800,390.9800,1305415
2023-11-08,391.4100,394.1300,389.1400,392.2600,1631383
2023-11-07,389.9600,390.9550,385.1200,389.3000,2647373
2023-11-06,392.5500,393.5300,390.2400,393.0000,1463968
2023-11-03,390.1000,395.1800,388.6300,392.5100,1339317
2023-11-02,387.4700,391.7100,387.4400,389.6600,1586674
2023-11-01,382.2700,387.5300,381.0637,387.1000,1564907
2023-10-31,378.2100,384.0700,376.7000,382.1600,2020689
2023-10-30,376.0700,379.4200,373.6900,378.8700,1477971
2023-10-27,367.8600,376.5600,367.8600,370.5300,1945339
2023-10-26,370.8900,374.2900,366.1200,370.3200,2168464
2023-10-25,367.8300,369.5000,362.3300,364.3800,1493094
2023-10-24,366.5300,369.4200,365.0350,367.2600,1590043
2023-10-23,365.0000,368.6300,361.0200,365.4300,1648739
2023-10-20,370.0000,371.7800,365.9400,366.3600,1334065
2023-10-19,370.4400,373.5900,368.8500,370.1400,1249226
2023-10-18,379.1300,379.6500,370.9150,371.4000,1486624
2023-10-17,377.6300,382.3340,376.4750,381.0900,920322
2023-10-16,378.4800,384.3200,378.0100,379.2400,1182414
2023-10-13,379.7000,382.4600,376.1400,377.8900,1214208
2023-10-12,380.7100,381.4000,375.3350,377.7100,888419
2023-10-11,380.3400,381.5900,377.3250,378.6700,931392
2023-10-10,376.3600,381.6700,375.0900,378.9600,1335511
2023-10-09,370.3900,374.4650,369.2400,373.7300,846062
2023-10-06,369.2400,375.0500,367.0300,373.5400,1571287
2023-10-05,378.2600,381.0000,367.1100,369.8600,1822052
2023-10-04,374.1300,379.8800,372.7600,378.6100,1897908
2023-10-03,368.6000,377.1300,367.7700,372.8300,1747620
2023-10-02,370.9400,371.4400,366.5000,370.2100,1298389
2023-09-29,375.8500,376.8700,371.9500,372.3500,1474300
2023-09-28,372.6900,376.6650,371.3950,373.4900,1065630
2023-09-27,371.4300,373.9150,370.0050,372.0100,1254914
2023-09-26,373.7100,375.2700,368.9700,371.2000,1769515
2023-09-25,371.1800,376.9000,369.0000,376.5700,1558288
2023-09-22,370.8600,375.9700,370.6700,372.9500,1017391
2023-09-21,377.1400,377.4900,372.3200,372.4400,1362216
2023-09-20,388.6500,388.7100,378.6400,378.8200,1747310
2023-09-19,388.0500,390.3900,385.5500,389.7800,1459271
2023-09-18,387.6700,389.3750,385.1000,387.5300,652059
2023-09-15,389.7000,393.4200,386.0100,387.9900,2820452
2023-09-14,387.2800,390.9300,385.6400,389.8000,1231480
2023-09-13,386.9600,388.6800,384.3900,385.1500,1207469
2023-09-12,387.3900,389.5900,386.9900,387.9200,1047862
2023-09-11,388.6000,391.5000,387.4800,389.3500,862209
2023-09-08,386.4800,389.4900,385.1073,386.8100,1064046
2023-09-07,384.0700,387.4350,382.1100,386.6200,986394
2023-09-06,380.3500,383.8300,379.5100,383.2900,775501
2023-09-05,389.9700,389.9700,381.4500,381.6000,1092673
2023-09-01,389.1500,391.0050,387.5800,388.9100,969965
2023-08-31,387.6600,389.1650,386.0000,387.0400,1193097
2023-08-30,386.9000,388.2000,385.3000,387.0900,780090
2023-08-29,381.0700,386.9900,379.3500,386.8500,1060094
2023-08-28,382.4000,383.9600,380.7400,382.0700,771993
2023-08-25,379.4200,383.2700,377.9100,381.5900,1022076
2023-08-24,377.4000,380.7500,377.1150,377.9400,820328
2023-08-23,377.5900,379.7300,375.7250,378.3500,929185
2023-08-22,378.6000,380.3700,377.3670,377.5900,913303
2023-08-21,376.2200,378.5200,373.4700,377.4900,947345
2023-08-18,374.5600,377.8700,373.8000,375.1000,1254725
2023-08-17,379.4400,381.2000,375.3900,376.3600,1229762
2023-08-16,378.7600,381.5850,377.3700,377.8000,1143793
2023-08-15,379.0000,380.7600,377.7400,379.3800,709662
2023-08-14,381.1100,383.3400,379.0200,382.1700,1060687
2023-08-11,382.3300,383.2500,380.5400,381.8200,692723
2023-08-10,381.3000,386.5799,380.7400,382.3200,824995
2023-08-09,383.2100,383.8700,379.2900,379.5600,853369
2023-08-08,383.9000,384.3400,378.9300,381.7800,946797
2023-08-07,381.0000,385.9699,380.6550,384.9700,1111977
2023-08-04,384.3200,384.3950,377.5300,377.8200,1648865
2023-08-03,381.9100,384.5300,379.1100,380.7500,1926047
2023-08-02,385.6200,387.1250,383.3550,383.7800,1538913
2023-08-01,389.8400,393.6650,388.5100,388.6400,1468631
2023-07-31,388.5200,390.9700,385.9500,390.6700,1617160
2023-07-28,386.6500,389.1450,385.2063,388.7100,1445378
2023-07-27,388.2100,388.7250,383.2142,384.6300,2336445
2023-07-26,387.2000,388.4800,379.5900,388.2100,1825629
2023-07-25,385.5500,391.6100,384.8900,391.0400,1328442
2023-07-24,385.0000,386.0000,381.7200,384.6900,1467548
2023-07-21,380.3800,385.4050,378.8200,384.5400,1195695
2023-07-20,376.1100,381.7100,374.7500,381.6000,1085126
2023-07-19,382.3900,383.8700,374.3100,374.7100,1607110
2023-07-18,376.8900,384.5500,376.8900,384.2700,1099434
2023-07-17,378.5100,383.5600,378.5000,382.1100,1152062
2023-07-14,377.1400,379.4900,376.5000,378.5800,886396
2023-07-13,376.1000,378.1000,373.6400,377.1400,1281086
2023-07-12,370.3700,374.9300,365.9850,374.6000,1557213
2023-07-11,369.8100,371.7100,363.2650,366.8400,1162040
2023-07-10,363.9000,368.7400,363.9000,367.5500,1292130
2023-07-07,363.0300,369.8900,362.0000,364.5100,1336847
2023-07-06,362.3800,364.9200,358.3700,364.5300,2129972
2023-07-05,371.1200,374.0400,365.6900,367.2400,2926719
2023-07-03,382.0100,382.3500,378.1600,378.1600,1118678
2023-06-30,380.4200,383.5750,380.0200,381.0800,1642800
2023-06-29,373.4900,380.6229,373.4200,379.1900,1350567
2023-06-28,374.2100,375.8500,372.3500,374.9700,1094000
2023-06-27,371.6200,376.4100,371.4600,375.7500,1319983
2023-06-26,369.9800,372.0000,369.4600,370.7100,1089723
2023-06-23,369.6200,371.1400,367.1900,370.5900,2070677
2023-06-22,368.2800,373.3300,365.5900,372.6400,1197487
2023-06-21,367.1600,372.0600,365.5100,370.6500,1542693
2023-06-20,374.4000,374.8800,367.8400,368.6800,1721720
2023-06-16,376.7500,377.0000,373.3100,375.2900,4372161
2023-06-15,375.3700,378.5000,372.9900,376.4400,1228551
2023-06-14,375.2400,376.4500,371.9300,374.3100,1553188
2023-06-13,364.2300,373.3300,363.2300,373.2600,2066012
2023-06-12,362.4700,362.4700,358.5850,362.0100,1021434
2023-06-09,362.4900,362.4900,358.7500,360.7600,1121612
2023-06-08,362.1000,362.6900,359.3600,362.2100,1056376
2023-06-07,358.6200,363.6000,358.4400,362.2900,1440967
2023-06-06,362.3100,364.7450,357.7900,359.7400,1638010
2023-06-05,361.7600,367.2200,360.2300,362.8100,1724564
2023-06-02,357.6000,361.6400,357.1100,360.4700,1337751
2023-06-01,355.2800,357.3300,353.2300,355.4900,1239491
2023-05-31,354.1100,357.4100,352.4400,353.6600,2855631
2023-05-30,356.2000,356.7625,350.6000,354.9100,1801854
2023-05-26,357.1200,360.6300,354.8000,356.2100,1805824
2023-05-25,356.1500,359.1200,354.9400,356.5900,1994795
2023-05-24,351.3200,356.5300,351.0500,354.8600,1801252
2023-05-23,364.0000,364.0100,353.7000,353.9400,2156987
2023-05-22,372.5000,373.0700,366.3200,366.3900,1207860
2023-05-19,369.5700,372.4000,368.9400,371.4900,1140930
2023-05-18,363.7700,368.7180,362.2150,368.1900,1116124
2023-05-17,367.1300,367.1300,364.0100,365.0100,1296363
2023-05-16,367.2900,368.0500,364.5600,365.9000,1065285
2023-05-15,371.0900,371.3150,365.4600,368.8000,1378803
2023-05-12,366.8700,370.7600,366.4501,370.3300,1189465
2023-05-11,368.4300,369.6600,365.0200,367.0400,1336724
2023-05-10,369.8400,370.1800,364.0000,368.9000,1304325
2023-05-09,365.0000,367.4999,362.7300,364.7000,1015506
2023-05-08,368.0000,368.6700,365.0500,365.6700,1261695
2023-05-05,364.2200,367.4600,363.5800,366.3700,1113588
2023-05-04,362.6400,365.2100,357.4647,360.8000,1545832
2023-05-03,369.5100,371.2600,363.3600,363.5000,1418886
2023-05-02,370.4400,371.7200,367.3400,370.0400,1124556
2023-05-01,370.8000,373.5800,370.0650,372.3100,1018099
2023-04-28,365.6300,370.5400,364.9000,369.4500,1878866
2023-04-27,365.5900,367.9000,359.8250,365.6400,1898616
2023-04-26,364.9700,366.1300,362.2800,365.0000,2051828
2023-04-25,366.7800,369.6500,365.0110,367.0600,1735860
2023-04-24,367.3700,369.0700,366.1450,368.0100,1237661
2023-04-21,364.8800,367.1500,364.3700,366.2100,1677837
2023-04-20,363.0300,367.5100,362.7700,367.3500,1095481
2023-04-19,362.5200,365.5000,361.5900,365.3100,1163187
2023-04-18,364.0600,365.8400,361.7800,364.8700,1084980
2023-04-17,359.8200,362.3950,359.5100,362.3500,1421302
2023-04-14,360.9700,362.6900,357.6700,359.6700,1078282
2023-04-13,358.2500,364.1400,357.2200,361.9600,1667550
2023-04-12,360.6900,362.8500,357.9500,359.3500,1613716
2023-04-11,359.2200,360.8600,357.0400,358.2500,975055
2023-04-10,355.1400,358.7400,354.6650,358.5600,1311530
2023-04-06,352.2500,357.2100,352.0100,356.5800,1627689
2023-04-05,354.7600,356.5300,353.2850,355.6100,2199781
2023-04-04,357.2600,361.4300,356.5100,357.8000,2299186
2023-04-03,353.4500,358.9900,353.4500,358.1000,1878474
2023-03-31,350.3700,355.6300,350.0450,355.4400,1513468
2023-03-30,350.4500,351.7000,348.4200,351.5400,1120710
2023-03-29,351.6100,352.8450,348.3800,349.7300,1132624
2023-03-28,346.8700,348.0200,344.5600,347.3700,1396658
2023-03-27,347.8300,349.9850,345.0700,347.1000,1475948
2023-03-24,339.5100,345.4500,337.9500,344.7500,1793849
2023-03-23,340.0500,346.1200,339.5500,341.3300,2082145
2023-03-22,341.0400,344.6200,338.6900,339.1500,1434214
2023-03-21,343.2800,344.1500,339.0200,341.3000,1792643
2023-03-20,332.4300,339.5400,331.9500,338.8100,2305149
2023-03-17,335.8000,336.9100,329.9100,330.4900,5702339
2023-03-16,328.5700,339.6000,328.1200,338.2900,1750154
2023-03-15,329.1000,332.6900,324.1100,330.9300,3395328
2023-03-14,340.9400,346.3900,339.2600,342.4400,2580095
2023-03-13,338.7400,340.6300,334.0900,334.8300,2228912
2023-03-10,346.1900,347.3900,340.1100,341.5400,1534105
2023-03-09,352.0900,353.3000,344.2100,345.9200,2489124
2023-03-08,353.0000,355.7200,350.4000,354.9000,2222842
2023-03-07,356.0000,357.1200,350.4600,354.1400,2218111
2023-03-06,360.0000,360.6800,356.3800,358.0500,3846387
2023-03-03,355.0200,362.7400,353.3300,362.3800,2929275
2023-03-02,350.3900,354.3800,349.5500,351.7500,2266645
2023-03-01,350.1000,356.1800,349.0500,350.0500,3474086
2023-02-28,344.4700,351.1500,344.2000,348.3700,3274392
2023-02-27,346.2450,348.3200,344.2000,344.4800,3708627
2023-02-24,323.0900,348.2100,322.6100,347.6600,14738005
2023-02-23,331.7300,334.3400,326.4100,331.8900,3836358
2023-02-22,327.8600,331.8700,325.0500,330.0300,3595062
2023-02-21,322.9400,328.3700,322.1250,324.5600,3245701
2023-02-17,320.8800,323.3800,319.2300,321.5200,3231617
2023-02-16,325.6700,327.7600,323.3700,323.5000,3209174
2023-02-15,332.0000,332.7100,329.1800,332.5300,2492991
2023-02-14,333.3900,335.2800,330.3800,334.0000,2175028
2023-02-13,333.0600,335.9450,332.1300,334.0600,1782688
2023-02-10,331.1800,332.6300,328.1900,332.0400,2515955
2023-02-09,336.2200,337.9900,331.1200,332.5700,2655678
2023-02-08,340.6000,346.6700,333.4450,334.2500,3429574
2023-02-07,318.9000,337.4200,318.8800,337.1200,5990071
2023-02-06,322.3800,323.7100,319.8400,322.8600,2322929
2023-02-03,325.1700,328.8900,323.4400,323.6000,2662969
2023-02-02,331.7300,334.5050,327.1100,332.0500,2523970
2023-02-01,330.7300,333.7500,326.0000,331.0800,1879548
2023-01-31,326.7600,331.2600,326.4500,330.9400,2330319
2023-01-30,324.4000,328.5400,324.1800,325.0300,2163761
2023-01-27,324.2600,327.6000,324.0900,324.7000,1819783
2023-01-26,326.4000,329.5300,324.7200,329.5100,1587129
2023-01-25,324.7300,327.2600,323.9900,326.3600,1887234
2023-01-24,325.5600,328.8500,323.7400,328.6300,1625868
2023-01-23,325.8500,328.5700,324.2700,326.4900,1931093
2023-01-20,324.5200,328.8300,322.8100,328.6200,1792713
2023-01-19,324.0000,325.5100,321.4600,324.5400,2703559
2023-01-18,333.5000,333.9500,324.1800,324.3400,2945710
2023-01-17,335.4900,336.3100,329.8200,330.0000,1714680
2023-01-13,330.0000,334.7200,330.0000,334.1100,1882820
2023-01-12,328.2100,329.6200,325.8350,328.9100,1277510
2023-01-11,326.0800,329.7100,324.9550,329.6200,1927992
2023-01-10,322.3900,323.2400,319.3700,322.0300,1613391
2023-01-09,322.2700,325.0700,320.1200,321.9200,2471274
2023-01-06,307.8200,317.1400,307.5700,316.1600,2538893
2023-01-05,305.2700,307.9600,302.1700,305.4900,3133744
2023-01-04,318.7200,320.2450,315.0700,316.7700,2089061
2023-01-03,317.6700,322.0000,314.4500,318.3500,2374240
2022-12-30,326.1600,326.9500,323.2100,326.1800,1238055
2022-12-29,329.3800,330.9000,328.3900,329.7500,872349
2022-12-28,328.8400,330.4600,325.5800,325.9100,908869
2022-12-27,330.6600,332.0900,328.2900,328.9500,682772
2022-12-23,326.1800,329.6100,325.5800,329.3300,636611
2022-12-22,326.3300,327.8400,323.0500,327.6600,1202156
2022-12-21,326.0600,330.3200,326.0600,328.6700,1723822
2022-12-20,328.0300,330.9200,326.3400,328.9300,1312878
2022-12-19,329.0000,330.5000,326.2000,327.0500,1254739
2022-12-16,327.5600,329.9400,324.0200,329.6300,3857589
2022-12-15,336.4000,336.8000,328.6019,330.8000,1882896
2022-12-14,343.0500,345.4550,340.0000,342.0100,1824773
2022-12-13,346.0500,347.5950,340.4600,342.4500,1969448
2022-12-12,336.0200,336.8100,333.6150,336.0500,1246867
2022-12-09,334.7200,335.8400,332.1800,332.2100,1262938
2022-12-08,331.2900,335.1900,330.9100,334.6300,966865
2022-12-07,332.0700,333.9300,329.5800,331.4000,1849322
2022-12-06,334.9200,335.6500,329.4900,331.5000,1242104
2022-12-05,335.1700,336.3000,332.5800,334.2600,2145039
2022-12-02,334.3400,338.9726,333.6200,337.3500,1200752
2022-12-01,337.2900,338.1290,332.9100,337.2600,1419981
2022-11-30,332.1200,337.0800,328.4000,336.4800,3115178
2022-11-29,334.7600,335.5000,331.0100,331.9700,1888348
2022-11-28,344.7100,344.9300,336.8000,337.7000,2881129
2022-11-25,343.2600,344.5800,342.5045,344.4200,458541
2022-11-23,340.7400,343.5000,340.3450,342.8600,954465
2022-11-22,336.1500,340.2700,334.2500,339.7600,1010464
2022-11-21,332.6400,335.9200,332.6400,334.3700,1065656
2022-11-18,334.1600,335.7000,330.9900,334.9100,1257438
2022-11-17,329.7100,331.3460,328.0000,330.3400,1520587
2022-11-16,335.8400,336.1500,333.3100,333.7300,1418554
2022-11-15,339.0200,339.2500,329.9500,332.5600,1865524
2022-11-14,333.0000,338.0300,331.9400,332.0800,1908609
2022-11-11,333.1700,334.2600,329.4900,330.2200,2133739
2022-11-10,330.0000,330.1300,324.5400,328.3700,2683377
2022-11-09,315.7000,318.8700,313.3300,314.4400,1165613
2022-11-08,314.7000,318.5100,313.6900,314.7100,1520091
2022-11-07,311.0900,313.9500,309.4150,313.4900,1575869
2022-11-04,306.1400,310.0400,303.0300,308.9300,2948056
2022-11-03,289.9900,298.2200,289.9400,297.6000,2396086
2022-11-02,302.3400,302.3400,293.8800,294.3400,2587924
2022-11-01,304.0200,304.0200,296.4650,298.1700,1891510
2022-10-31,300.6800,302.7600,297.1200,297.3500,2016113
2022-10-28,296.0500,303.0000,294.6700,301.8000,2249359
2022-10-27,294.0000,296.7100,292.1900,293.2600,2338523
2022-10-26,291.7100,296.6000,290.2300,294.8400,2597317
2022-10-25,278.3400,288.2400,278.1000,288.1800,2999567
2022-10-24,293.3300,294.8800,276.6400,278.1200,4454523
2022-10-21,280.4600,288.7300,279.5400,288.3200,1610564
2022-10-20,284.4100,288.2150,281.5000,282.2300,1345062
2022-10-19,284.0000,286.1019,281.8150,283.9100,1186532
2022-10-18,288.1700,288.8300,282.7800,284.6600,1692779
2022-10-17,281.2500,283.6950,280.5800,280.9200,1508177
2022-10-14,285.6900,287.5900,274.9700,275.3400,1640037
2022-10-13,266.9800,283.0200,266.2200,282.4600,2124516
2022-10-12,271.0800,273.8200,269.9800,271.5900,1437342
2022-10-11,270.3000,275.0500,268.9400,271.0000,1092891
2022-10-10,273.9000,274.8000,270.1700,271.8300,1207905
2022-10-07,276.4800,277.0000,271.8700,273.2000,1587905
2022-10-06,280.4000,282.2500,277.3300,278.8200,2182295
2022-10-05,283.4200,286.3200,281.3150,283.7900,1861361
2022-10-04,283.6100,287.1700,282.8600,286.4600,2425138
2022-10-03,272.5300,277.3300,271.2800,275.8200,3081012
2022-09-30,270.1300,274.1400,269.3600,269.5900,2625109
2022-09-29,268.3900,270.4900,265.2200,269.6100,1463961
2022-09-28,266.4400,272.8900,264.9500,271.4500,1880218
2022-09-27,268.0300,269.1600,262.4700,265.2000,1947413
2022-09-26,266.2400,269.5650,262.9700,264.2500,2173985
2022-09-23,269.8200,270.5800,265.8700,269.1500,1947215
2022-09-22,276.6000,277.4600,273.3000,274.0700,1522955
2022-09-21,281.8900,283.7025,276.3700,276.5300,1428743
2022-09-20,280.5500,282.7400,279.0400,281.5300,1589718
2022-09-19,280.5200,285.3100,280.1200,285.1400,1144164
2022-09-16,280.3360,283.9100,278.5200,283.3600,3278296
2022-09-15,284.9500,287.6700,282.6500,282.9000,1382631
2022-09-14,285.6100,287.4600,283.2600,286.5700,1325356
2022-09-13,288.6300,291.5800,284.9400,285.5800,1752480
2022-09-12,292.9100,295.1800,290.7500,294.5100,1752728
2022-09-09,286.3600,288.0600,285.0800,287.0300,1679440
2022-09-08,279.6600,284.1100,279.5100,283.9100,1510287
2022-09-07,277.6100,286.1100,277.3500,285.8300,1313668
2022-09-06,276.3600,279.1700,273.7800,276.9400,2738517
2022-09-02,283.0600,285.8100,276.4950,277.7100,2400649
2022-09-01,277.8300,279.6000,273.2950,279.1400,3096347
2022-08-31,284.9300,285.7500,282.3100,282.8600,2947804
2022-08-30,289.5000,290.0300,282.6500,284.6500,1674423
2022-08-29,286.3500,288.8300,285.7100,287.5100,1456060
2022-08-26,296.9700,297.2200,286.0300,286.2500,1782504
2022-08-25,294.3600,297.5384,292.9200,297.1200,1332394
2022-08-24,294.2100,294.9700,292.0000,293.1300,1439287
2022-08-23,293.4500,296.5400,292.2150,294.1800,1461618
2022-08-22,296.4100,297.5300,294.4500,295.7900,1966459
2022-08-19,308.5000,308.5300,303.2250,303.7500,1154055
2022-08-18,309.5300,311.1000,308.1201,310.1700,1113596
2022-08-17,308.4640,310.1600,307.0000,309.4600,912268
2022-08-16,309.2900,313.4800,309.2500,312.2900,938417
2022-08-15,309.8400,312.4300,308.2000,312.2100,1263546
2022-08-12,305.9800,311.5700,305.5700,311.5500,1149140
2022-08-11,309.2400,310.0500,305.6100,305.8700,1165427
2022-08-10,308.0200,311.2800,306.4300,309.4000,1246861
2022-08-09,300.6500,302.7400,299.7700,300.6700,884433
2022-08-08,305.6600,305.8600,300.6900,300.9800,1081732
2022-08-05,300.1100,302.0700,299.4000,301.9700,1113119
2022-08-04,301.4200,304.1225,301.4200,302.2400,1451091
2022-08-03,299.8800,301.3250,295.7900,300.0600,1297074
2022-08-02,298.4300,300.6200,295.8200,297.6400,1428145
2022-08-01,300.4300,302.2900,298.4851,300.0700,1247978
2022-07-29,299.1300,303.1500,298.7500,302.0000,1711433
2022-07-28,286.4400,297.3200,286.4400,296.9300,1941301
2022-07-27,286.1900,290.7300,285.1050,290.4500,3179249
2022-07-26,284.5300,287.6550,284.3450,286.6200,1448502
2022-07-25,286.9200,288.2600,284.5700,288.0900,1460705
2022-07-22,287.1800,288.7000,284.5450,285.5400,1203662
2022-07-21,282.5000,287.2400,282.0900,287.0300,1544780
2022-07-20,284.4000,285.8000,281.9300,283.1400,1996988
2022-07-19,280.8200,286.4200,280.3000,285.7500,2097586
2022-07-18,279.7600,280.5896,276.2700,277.1300,2244081
